year,period,geo_level,state_ansi,commodity_id,value,Source
1977,OCT,STATE,18.0,5,"""185",Milk
1977,OCT,STATE,19.0,5,"""318",Milk
1977,OCT,STATE,20.0,5,"""114",Milk
1977,OCT,STATE,21.0,5,"""195",Milk
1977,OCT,STATE,22.0,5,"""83",Milk
1977,OCT,STATE,24.0,5,"""129",Milk
1977,OCT,STATE,26.0,5,"""404",Milk
1977,OCT,STATE,27.0,5,"""651",Milk
1977,OCT,STATE,28.0,5,"""66",Milk
1977,OCT,STATE,29.0,5,"""227",Milk
1977,OCT,STATE,31.0,5,"""109",Milk
1977,OCT,STATE,36.0,5,"""838",Milk
1977,OCT,STATE,37.0,5,"""134",Milk
1977,OCT,STATE,38.0,5,"""64",Milk
1977,OCT,STATE,39.0,5,"""360",Milk
1977,OCT,STATE,40.0,5,"""90",Milk
1977,OCT,STATE,41.0,5,"""86",Milk
1977,OCT,STATE,42.0,5,"""647",Milk
1977,OCT,STATE,47.0,5,"""187",Milk
1977,OCT,STATE,48.0,5,"""276",Milk
1977,OCT,STATE,49.0,5,"""75",Milk
1977,OCT,STATE,50.0,5,"""172",Milk
1977,OCT,STATE,51.0,5,"""160",Milk
1977,OCT,STATE,53.0,5,"""214",Milk
1977,OCT,STATE,55.0,5,"""1",Milk
1977,SEP,STATE,1.0,5,"""55",Milk
1977,SEP,STATE,5.0,5,"""63",Milk
1977,SEP,STATE,6.0,5,"""1",Milk
1977,SEP,STATE,8.0,5,"""69",Milk
1977,SEP,STATE,12.0,5,"""147",Milk
1977,SEP,STATE,13.0,5,"""101",Milk
1977,SEP,STATE,16.0,5,"""140",Milk
1977,SEP,STATE,17.0,5,"""207",Milk
1977,SEP,STATE,18.0,5,"""187",Milk
1977,SEP,STATE,19.0,5,"""322",Milk
1977,SEP,STATE,20.0,5,"""115",Milk
1977,SEP,STATE,21.0,5,"""207",Milk
1977,SEP,STATE,22.0,5,"""84",Milk
1977,SEP,STATE,24.0,5,"""128",Milk
1977,SEP,STATE,26.0,5,"""403",Milk
1977,SEP,STATE,27.0,5,"""640",Milk
1977,SEP,STATE,28.0,5,"""68",Milk
1977,SEP,STATE,29.0,5,"""238",Milk
1977,SEP,STATE,31.0,5,"""110",Milk
1977,SEP,STATE,36.0,5,"""829",Milk
1977,SEP,STATE,37.0,5,"""129",Milk
1977,SEP,STATE,38.0,5,"""67",Milk
1977,SEP,STATE,39.0,5,"""360",Milk
1977,SEP,STATE,40.0,5,"""92",Milk
1977,SEP,STATE,41.0,5,"""87",Milk
1977,SEP,STATE,42.0,5,"""650",Milk
1977,SEP,STATE,47.0,5,"""188",Milk
1977,SEP,STATE,48.0,5,"""270",Milk
1977,SEP,STATE,49.0,5,"""75",Milk
1977,SEP,STATE,50.0,5,"""174",Milk
1977,SEP,STATE,51.0,5,"""159",Milk
1977,SEP,STATE,53.0,5,"""204",Milk
1977,SEP,STATE,55.0,5,"""1",Milk
1977,YEAR,STATE,1.0,5,"""684",Milk
1977,YEAR,STATE,2.0,5,"""16",Milk
1977,YEAR,STATE,4.0,5,"""914",Milk
1977,YEAR,STATE,5.0,5,"""725",Milk
1977,YEAR,STATE,6.0,5,"""11",Milk
1977,YEAR,STATE,8.0,5,"""848",Milk
1977,YEAR,STATE,9.0,5,"""624",Milk
1977,YEAR,STATE,10.0,5,"""139",Milk
1977,YEAR,STATE,12.0,5,"""1",Milk
1977,YEAR,STATE,13.0,5,"""1",Milk
1977,YEAR,STATE,15.0,5,"""150",Milk
1977,YEAR,STATE,16.0,5,"""1",Milk
1977,YEAR,STATE,17.0,5,"""2",Milk
1977,YEAR,STATE,18.0,5,"""2",Milk
1977,YEAR,STATE,19.0,5,"""4",Milk
1977,YEAR,STATE,20.0,5,"""1",Milk
1977,YEAR,STATE,21.0,5,"""2",Milk
1977,YEAR,STATE,22.0,5,"""1",Milk
1977,YEAR,STATE,23.0,5,"""638",Milk
1977,YEAR,STATE,24.0,5,"""1",Milk
1977,YEAR,STATE,25.0,5,"""597",Milk
1977,YEAR,STATE,26.0,5,"""4",Milk
1977,YEAR,STATE,27.0,5,"""9",Milk
1977,YEAR,STATE,28.0,5,"""858",Milk
1977,YEAR,STATE,29.0,5,"""2",Milk
1977,YEAR,STATE,30.0,5,"""296",Milk
1977,YEAR,STATE,31.0,5,"""1",Milk
1977,YEAR,STATE,32.0,5,"""198",Milk
1977,YEAR,STATE,33.0,5,"""339",Milk
1977,YEAR,STATE,34.0,5,"""549",Milk
1977,YEAR,STATE,35.0,5,"""426",Milk
1977,YEAR,STATE,36.0,5,"""10",Milk
1977,YEAR,STATE,37.0,5,"""1",Milk
1977,YEAR,STATE,38.0,5,"""954",Milk
1977,YEAR,STATE,39.0,5,"""4",Milk
1977,YEAR,STATE,40.0,5,"""1",Milk
1977,YEAR,STATE,41.0,5,"""1",Milk
1977,YEAR,STATE,42.0,5,"""7",Milk
1977,YEAR,STATE,44.0,5,"""57",Milk
1977,YEAR,STATE,45.0,5,"""525",Milk
1977,YEAR,STATE,46.0,5,"""1",Milk
1977,YEAR,STATE,47.0,5,"""2",Milk
1977,YEAR,STATE,48.0,5,"""3",Milk
1977,YEAR,STATE,49.0,5,"""936",Milk
1977,YEAR,STATE,50.0,5,"""2",Milk
1977,YEAR,STATE,51.0,5,"""1",Milk
1977,YEAR,STATE,53.0,5,"""2",Milk
1977,YEAR,STATE,54.0,5,"""350",Milk
1977,YEAR,STATE,55.0,5,"""21",Milk
1977,YEAR,STATE,56.0,5,"""124",Milk
1976,APR,STATE,1.0,5,"""60",Milk
1976,APR,STATE,5.0,5,"""64",Milk
1976,APR,STATE,6.0,5,"""974",Milk
1976,APR,STATE,8.0,5,"""71",Milk
1976,APR,STATE,12.0,5,"""177",Milk
1976,APR,STATE,13.0,5,"""113",Milk
1976,APR,STATE,16.0,5,"""123",Milk
1976,APR,STATE,17.0,5,"""217",Milk
1976,APR,STATE,18.0,5,"""187",Milk
1976,APR,STATE,19.0,5,"""337",Milk
1976,APR,STATE,20.0,5,"""124",Milk
1976,APR,STATE,21.0,5,"""212",Milk
1976,APR,STATE,22.0,5,"""102",Milk
1976,APR,STATE,24.0,5,"""134",Milk
1976,APR,STATE,26.0,5,"""384",Milk
1976,APR,STATE,27.0,5,"""869",Milk
1976,APR,STATE,28.0,5,"""79",Milk
1976,APR,STATE,29.0,5,"""255",Milk
1976,APR,STATE,31.0,5,"""125",Milk
1976,APR,STATE,36.0,5,"""922",Milk
1976,APR,STATE,37.0,5,"""135",Milk
1976,APR,STATE,38.0,5,"""85",Milk
1976,APR,STATE,39.0,5,"""376",Milk
1976,APR,STATE,40.0,5,"""97",Milk
1976,APR,STATE,41.0,5,"""86",Milk
1976,APR,STATE,42.0,5,"""634",Milk
1976,APR,STATE,47.0,5,"""192",Milk
1976,APR,STATE,48.0,5,"""291",Milk
1976,APR,STATE,49.0,5,"""77",Milk
1976,APR,STATE,50.0,5,"""190",Milk
1976,APR,STATE,51.0,5,"""159",Milk
1976,APR,STATE,53.0,5,"""202",Milk
1976,APR,STATE,55.0,5,"""1",Milk
1976,AUG,STATE,1.0,5,"""55",Milk
1976,AUG,STATE,5.0,5,"""62",Milk
1976,AUG,STATE,6.0,5,"""1",Milk
1976,AUG,STATE,8.0,5,"""72",Milk
1976,AUG,STATE,12.0,5,"""155",Milk
1976,AUG,STATE,13.0,5,"""104",Milk
1976,AUG,STATE,16.0,5,"""139",Milk
1976,AUG,STATE,17.0,5,"""212",Milk
1976,AUG,STATE,18.0,5,"""188",Milk
1976,AUG,STATE,19.0,5,"""335",Milk
1976,AUG,STATE,20.0,5,"""124",Milk
1976,AUG,STATE,21.0,5,"""214",Milk
1976,AUG,STATE,22.0,5,"""88",Milk
1976,AUG,STATE,24.0,5,"""130",Milk
1976,AUG,STATE,26.0,5,"""397",Milk
1976,AUG,STATE,27.0,5,"""689",Milk
1976,AUG,STATE,28.0,5,"""76",Milk
1976,AUG,STATE,29.0,5,"""259",Milk
1976,AUG,STATE,31.0,5,"""122",Milk
1976,AUG,STATE,36.0,5,"""814",Milk
1976,AUG,STATE,37.0,5,"""129",Milk
1976,AUG,STATE,38.0,5,"""81",Milk
1976,AUG,STATE,39.0,5,"""376",Milk
1976,AUG,STATE,40.0,5,"""94",Milk
1976,AUG,STATE,41.0,5,"""91",Milk
1976,AUG,STATE,42.0,5,"""640",Milk
1976,AUG,STATE,47.0,5,"""184",Milk
1976,AUG,STATE,48.0,5,"""272",Milk
1976,AUG,STATE,49.0,5,"""81",Milk
1976,AUG,STATE,50.0,5,"""172",Milk
1976,AUG,STATE,51.0,5,"""160",Milk
1976,AUG,STATE,53.0,5,"""210",Milk
1976,AUG,STATE,55.0,5,"""1",Milk
1976,DEC,STATE,1.0,5,"""57",Milk
1976,DEC,STATE,5.0,5,"""56",Milk
1976,DEC,STATE,6.0,5,"""926",Milk
1976,DEC,STATE,8.0,5,"""66",Milk
1976,DEC,STATE,12.0,5,"""175",Milk
1976,DEC,STATE,13.0,5,"""114",Milk
1976,DEC,STATE,16.0,5,"""131",Milk
1976,DEC,STATE,17.0,5,"""194",Milk
1976,DEC,STATE,18.0,5,"""184",Milk
1976,DEC,STATE,19.0,5,"""323",Milk
1976,DEC,STATE,20.0,5,"""119",Milk
1976,DEC,STATE,21.0,5,"""178",Milk
1976,DEC,STATE,22.0,5,"""89",Milk
1976,DEC,STATE,24.0,5,"""131",Milk
1976,DEC,STATE,26.0,5,"""385",Milk
1976,DEC,STATE,27.0,5,"""757",Milk
1976,DEC,STATE,28.0,5,"""65",Milk
1976,DEC,STATE,29.0,5,"""226",Milk
1976,DEC,STATE,31.0,5,"""110",Milk
1976,DEC,STATE,36.0,5,"""799",Milk
1976,DEC,STATE,37.0,5,"""137",Milk
1976,DEC,STATE,38.0,5,"""73",Milk
1976,DEC,STATE,39.0,5,"""350",Milk
1976,DEC,STATE,40.0,5,"""87",Milk
1976,DEC,STATE,41.0,5,"""80",Milk
1976,DEC,STATE,42.0,5,"""613",Milk
1976,DEC,STATE,47.0,5,"""159",Milk
1976,DEC,STATE,48.0,5,"""272",Milk
1976,DEC,STATE,49.0,5,"""74",Milk
1976,DEC,STATE,50.0,5,"""164",Milk
1976,DEC,STATE,51.0,5,"""159",Milk
1976,DEC,STATE,53.0,5,"""200",Milk
1976,DEC,STATE,55.0,5,"""1",Milk
1976,FEB,STATE,1.0,5,"""56",Milk
1976,FEB,STATE,5.0,5,"""50",Milk
1976,FEB,STATE,6.0,5,"""867",Milk
1976,FEB,STATE,8.0,5,"""65",Milk
1976,FEB,STATE,12.0,5,"""164",Milk
1976,FEB,STATE,13.0,5,"""106",Milk
1976,FEB,STATE,16.0,5,"""117",Milk
1976,FEB,STATE,17.0,5,"""194",Milk
1976,FEB,STATE,18.0,5,"""167",Milk
1976,FEB,STATE,19.0,5,"""301",Milk
1976,FEB,STATE,20.0,5,"""110",Milk
1976,FEB,STATE,21.0,5,"""171",Milk
1976,FEB,STATE,22.0,5,"""89",Milk
1976,FEB,STATE,24.0,5,"""121",Milk
1976,FEB,STATE,26.0,5,"""355",Milk
1976,FEB,STATE,27.0,5,"""784",Milk
1976,FEB,STATE,28.0,5,"""66",Milk
1976,FEB,STATE,29.0,5,"""203",Milk
1976,FEB,STATE,31.0,5,"""106",Milk
1976,FEB,STATE,36.0,5,"""819",Milk
1976,FEB,STATE,37.0,5,"""124",Milk
1976,FEB,STATE,38.0,5,"""71",Milk
1976,FEB,STATE,39.0,5,"""339",Milk
1976,FEB,STATE,40.0,5,"""85",Milk
1976,FEB,STATE,41.0,5,"""72",Milk
1976,FEB,STATE,42.0,5,"""578",Milk
1976,FEB,STATE,47.0,5,"""153",Milk
1976,FEB,STATE,48.0,5,"""264",Milk
1976,FEB,STATE,49.0,5,"""70",Milk
1976,FEB,STATE,50.0,5,"""160",Milk
1976,FEB,STATE,51.0,5,"""139",Milk
1976,FEB,STATE,53.0,5,"""182",Milk
1976,FEB,STATE,55.0,5,"""1",Milk
1976,JAN,STATE,1.0,5,"""57",Milk
1976,JAN,STATE,5.0,5,"""53",Milk
1976,JAN,STATE,6.0,5,"""907",Milk
1976,JAN,STATE,8.0,5,"""68",Milk
1976,JAN,STATE,12.0,5,"""175",Milk
1976,JAN,STATE,13.0,5,"""109",Milk
1976,JAN,STATE,16.0,5,"""125",Milk
1976,JAN,STATE,17.0,5,"""197",Milk
1976,JAN,STATE,18.0,5,"""175",Milk
1976,JAN,STATE,19.0,5,"""312",Milk
1976,JAN,STATE,20.0,5,"""117",Milk
1976,JAN,STATE,21.0,5,"""171",Milk
1976,JAN,STATE,22.0,5,"""88",Milk
1976,JAN,STATE,24.0,5,"""127",Milk
1976,JAN,STATE,26.0,5,"""372",Milk
1976,JAN,STATE,27.0,5,"""774",Milk
1976,JAN,STATE,28.0,5,"""67",Milk
1976,JAN,STATE,29.0,5,"""218",Milk
1976,JAN,STATE,31.0,5,"""110",Milk
1976,JAN,STATE,36.0,5,"""856",Milk
1976,JAN,STATE,37.0,5,"""127",Milk
1976,JAN,STATE,38.0,5,"""71",Milk
1976,JAN,STATE,39.0,5,"""355",Milk
1976,JAN,STATE,40.0,5,"""85",Milk
1976,JAN,STATE,41.0,5,"""75",Milk
1976,JAN,STATE,42.0,5,"""585",Milk
1976,JAN,STATE,47.0,5,"""151",Milk
1976,JAN,STATE,48.0,5,"""270",Milk
1976,JAN,STATE,49.0,5,"""74",Milk
1976,JAN,STATE,50.0,5,"""167",Milk
1976,JAN,STATE,51.0,5,"""147",Milk
1976,JAN,STATE,53.0,5,"""192",Milk
1976,JAN,STATE,55.0,5,"""1",Milk
1976,JUL,STATE,1.0,5,"""56",Milk
1976,JUL,STATE,5.0,5,"""63",Milk
1976,JUL,STATE,6.0,5,"""1",Milk
1976,JUL,STATE,8.0,5,"""74",Milk
1976,JUL,STATE,12.0,5,"""162",Milk
1976,JUL,STATE,13.0,5,"""102",Milk
1976,JUL,STATE,16.0,5,"""140",Milk
1976,JUL,STATE,17.0,5,"""218",Milk
1976,JUL,STATE,18.0,5,"""197",Milk
1976,JUL,STATE,19.0,5,"""356",Milk
1976,JUL,STATE,20.0,5,"""126",Milk
1976,JUL,STATE,21.0,5,"""218",Milk
1976,JUL,STATE,22.0,5,"""90",Milk
1976,JUL,STATE,24.0,5,"""131",Milk
1976,JUL,STATE,26.0,5,"""392",Milk
1976,JUL,STATE,27.0,5,"""783",Milk
1976,JUL,STATE,28.0,5,"""76",Milk
1976,JUL,STATE,29.0,5,"""273",Milk
1976,JUL,STATE,31.0,5,"""127",Milk
1976,JUL,STATE,36.0,5,"""837",Milk
1976,JUL,STATE,37.0,5,"""129",Milk
1976,JUL,STATE,38.0,5,"""94",Milk
1976,JUL,STATE,39.0,5,"""385",Milk
1976,JUL,STATE,40.0,5,"""98",Milk
1976,JUL,STATE,41.0,5,"""96",Milk
1976,JUL,STATE,42.0,5,"""636",Milk
1976,JUL,STATE,47.0,5,"""181",Milk
1976,JUL,STATE,48.0,5,"""282",Milk
1976,JUL,STATE,49.0,5,"""84",Milk
1976,JUL,STATE,50.0,5,"""181",Milk
1976,JUL,STATE,51.0,5,"""160",Milk
1976,JUL,STATE,53.0,5,"""217",Milk
1976,JUL,STATE,55.0,5,"""1",Milk
1976,JUN,STATE,1.0,5,"""55",Milk
1976,JUN,STATE,5.0,5,"""64",Milk
1976,JUN,STATE,6.0,5,"""1",Milk
1976,JUN,STATE,8.0,5,"""73",Milk
1976,JUN,STATE,12.0,5,"""169",Milk
1976,JUN,STATE,13.0,5,"""104",Milk
1976,JUN,STATE,16.0,5,"""139",Milk
1976,JUN,STATE,17.0,5,"""222",Milk
1976,JUN,STATE,18.0,5,"""199",Milk
1976,JUN,STATE,19.0,5,"""364",Milk
1976,JUN,STATE,20.0,5,"""126",Milk
1976,JUN,STATE,21.0,5,"""222",Milk
1976,JUN,STATE,22.0,5,"""88",Milk
1976,JUN,STATE,24.0,5,"""126",Milk
1976,JUN,STATE,26.0,5,"""395",Milk
1976,JUN,STATE,27.0,5,"""874",Milk
1976,JUN,STATE,28.0,5,"""76",Milk
1976,JUN,STATE,29.0,5,"""279",Milk
1976,JUN,STATE,31.0,5,"""130",Milk
1976,JUN,STATE,36.0,5,"""923",Milk
1976,JUN,STATE,37.0,5,"""129",Milk
1976,JUN,STATE,38.0,5,"""98",Milk
1976,JUN,STATE,39.0,5,"""391",Milk
1976,JUN,STATE,40.0,5,"""98",Milk
1976,JUN,STATE,41.0,5,"""96",Milk
1976,JUN,STATE,42.0,5,"""661",Milk
1976,JUN,STATE,47.0,5,"""188",Milk
1976,JUN,STATE,48.0,5,"""280",Milk
1976,JUN,STATE,49.0,5,"""83",Milk
1976,JUN,STATE,50.0,5,"""192",Milk
1976,JUN,STATE,51.0,5,"""157",Milk
1976,JUN,STATE,53.0,5,"""212",Milk
1976,JUN,STATE,55.0,5,"""1",Milk
1976,MAR,STATE,1.0,5,"""61",Milk
1976,MAR,STATE,5.0,5,"""60",Milk
1976,MAR,STATE,6.0,5,"""962",Milk
1976,MAR,STATE,8.0,5,"""71",Milk
1976,MAR,STATE,12.0,5,"""184",Milk
1976,MAR,STATE,13.0,5,"""119",Milk
1976,MAR,STATE,16.0,5,"""125",Milk
1976,MAR,STATE,17.0,5,"""212",Milk
1976,MAR,STATE,18.0,5,"""186",Milk
1976,MAR,STATE,19.0,5,"""332",Milk
1976,MAR,STATE,20.0,5,"""121",Milk
1976,MAR,STATE,21.0,5,"""199",Milk
1976,MAR,STATE,22.0,5,"""103",Milk
1976,MAR,STATE,24.0,5,"""129",Milk
1976,MAR,STATE,26.0,5,"""388",Milk
1976,MAR,STATE,27.0,5,"""882",Milk
1976,MAR,STATE,28.0,5,"""76",Milk
1976,MAR,STATE,29.0,5,"""230",Milk
1976,MAR,STATE,31.0,5,"""117",Milk
1976,MAR,STATE,36.0,5,"""909",Milk
1976,MAR,STATE,37.0,5,"""137",Milk
1976,MAR,STATE,38.0,5,"""82",Milk
1976,MAR,STATE,39.0,5,"""378",Milk
1976,MAR,STATE,40.0,5,"""92",Milk
1976,MAR,STATE,41.0,5,"""82",Milk
1976,MAR,STATE,42.0,5,"""612",Milk
1976,MAR,STATE,47.0,5,"""176",Milk
1976,MAR,STATE,48.0,5,"""291",Milk
1976,MAR,STATE,49.0,5,"""76",Milk
1976,MAR,STATE,50.0,5,"""179",Milk
1976,MAR,STATE,51.0,5,"""156",Milk
1976,MAR,STATE,53.0,5,"""198",Milk
1976,MAR,STATE,55.0,5,"""1",Milk
1976,MAY,STATE,1.0,5,"""59",Milk
1976,MAY,STATE,5.0,5,"""66",Milk
1976,MAY,STATE,6.0,5,"""1",Milk
1976,MAY,STATE,8.0,5,"""74",Milk
1976,MAY,STATE,12.0,5,"""184",Milk
1976,MAY,STATE,13.0,5,"""113",Milk
1976,MAY,STATE,16.0,5,"""130",Milk
1976,MAY,STATE,17.0,5,"""225",Milk
1976,MAY,STATE,18.0,5,"""206",Milk
1976,MAY,STATE,19.0,5,"""368",Milk
1976,MAY,STATE,20.0,5,"""129",Milk
1976,MAY,STATE,21.0,5,"""231",Milk
1976,MAY,STATE,22.0,5,"""99",Milk
1976,MAY,STATE,24.0,5,"""140",Milk
1976,MAY,STATE,26.0,5,"""403",Milk
1976,MAY,STATE,27.0,5,"""900",Milk
1976,MAY,STATE,28.0,5,"""81",Milk
1976,MAY,STATE,29.0,5,"""285",Milk
1976,MAY,STATE,31.0,5,"""131",Milk
1976,MAY,STATE,36.0,5,"""970",Milk
1976,MAY,STATE,37.0,5,"""138",Milk
1976,MAY,STATE,38.0,5,"""96",Milk
1976,MAY,STATE,39.0,5,"""410",Milk
1976,MAY,STATE,40.0,5,"""101",Milk
1976,MAY,STATE,41.0,5,"""98",Milk
1976,MAY,STATE,42.0,5,"""689",Milk
1976,MAY,STATE,47.0,5,"""195",Milk
1976,MAY,STATE,48.0,5,"""295",Milk
1976,MAY,STATE,49.0,5,"""80",Milk
1976,MAY,STATE,50.0,5,"""199",Milk
1976,MAY,STATE,51.0,5,"""167",Milk
1976,MAY,STATE,53.0,5,"""221",Milk
1976,MAY,STATE,55.0,5,"""1",Milk
1976,NOV,STATE,1.0,5,"""54",Milk
1976,NOV,STATE,5.0,5,"""54",Milk
1976,NOV,STATE,6.0,5,"""911",Milk
1976,NOV,STATE,8.0,5,"""65",Milk
1976,NOV,STATE,12.0,5,"""162",Milk
1976,NOV,STATE,13.0,5,"""107",Milk
1976,NOV,STATE,16.0,5,"""124",Milk
1976,NOV,STATE,17.0,5,"""190",Milk
1976,NOV,STATE,18.0,5,"""178",Milk
1976,NOV,STATE,19.0,5,"""302",Milk
1976,NOV,STATE,20.0,5,"""115",Milk
1976,NOV,STATE,21.0,5,"""170",Milk
1976,NOV,STATE,22.0,5,"""82",Milk
1976,NOV,STATE,24.0,5,"""123",Milk
1976,NOV,STATE,26.0,5,"""372",Milk
1976,NOV,STATE,27.0,5,"""667",Milk
1976,NOV,STATE,28.0,5,"""64",Milk
1976,NOV,STATE,29.0,5,"""226",Milk
1976,NOV,STATE,31.0,5,"""106",Milk
1976,NOV,STATE,36.0,5,"""753",Milk
1976,NOV,STATE,37.0,5,"""131",Milk
1976,NOV,STATE,38.0,5,"""64",Milk
1976,NOV,STATE,39.0,5,"""347",Milk
1976,NOV,STATE,40.0,5,"""86",Milk
1976,NOV,STATE,41.0,5,"""81",Milk
1976,NOV,STATE,42.0,5,"""597",Milk
1976,NOV,STATE,47.0,5,"""162",Milk
1976,NOV,STATE,48.0,5,"""259",Milk
1976,NOV,STATE,49.0,5,"""73",Milk
1976,NOV,STATE,50.0,5,"""153",Milk
1976,NOV,STATE,51.0,5,"""154",Milk
1976,NOV,STATE,53.0,5,"""193",Milk
1976,NOV,STATE,55.0,5,"""1",Milk
1976,OCT,STATE,1.0,5,"""56",Milk
1976,OCT,STATE,5.0,5,"""59",Milk
1976,OCT,STATE,6.0,5,"""960",Milk
1976,OCT,STATE,8.0,5,"""68",Milk
1976,OCT,STATE,12.0,5,"""163",Milk
1976,OCT,STATE,13.0,5,"""108",Milk
1976,OCT,STATE,16.0,5,"""129",Milk
1976,OCT,STATE,17.0,5,"""203",Milk
1976,OCT,STATE,18.0,5,"""186",Milk
1976,OCT,STATE,19.0,5,"""308",Milk
1976,OCT,STATE,20.0,5,"""118",Milk
1976,OCT,STATE,21.0,5,"""197",Milk
1976,OCT,STATE,22.0,5,"""84",Milk
1976,OCT,STATE,24.0,5,"""128",Milk
1976,OCT,STATE,26.0,5,"""390",Milk
1976,OCT,STATE,27.0,5,"""639",Milk
1976,OCT,STATE,28.0,5,"""67",Milk
1976,OCT,STATE,29.0,5,"""229",Milk
1976,OCT,STATE,31.0,5,"""111",Milk
1976,OCT,STATE,36.0,5,"""803",Milk
1976,OCT,STATE,37.0,5,"""136",Milk
1976,OCT,STATE,38.0,5,"""65",Milk
1976,OCT,STATE,39.0,5,"""364",Milk
1976,OCT,STATE,40.0,5,"""89",Milk
1976,OCT,STATE,41.0,5,"""83",Milk
1976,OCT,STATE,42.0,5,"""633",Milk
1976,OCT,STATE,47.0,5,"""176",Milk
1976,OCT,STATE,48.0,5,"""270",Milk
1976,OCT,STATE,49.0,5,"""76",Milk
1976,OCT,STATE,50.0,5,"""168",Milk
1976,OCT,STATE,51.0,5,"""161",Milk
1976,OCT,STATE,53.0,5,"""202",Milk
1976,OCT,STATE,55.0,5,"""1",Milk
1976,SEP,STATE,1.0,5,"""56",Milk
1976,SEP,STATE,5.0,5,"""59",Milk
1976,SEP,STATE,6.0,5,"""956",Milk
1976,SEP,STATE,8.0,5,"""68",Milk
1976,SEP,STATE,12.0,5,"""153",Milk
1976,SEP,STATE,13.0,5,"""104",Milk
1976,SEP,STATE,16.0,5,"""132",Milk
1976,SEP,STATE,17.0,5,"""201",Milk
1976,SEP,STATE,18.0,5,"""187",Milk
1976,SEP,STATE,19.0,5,"""316",Milk
1976,SEP,STATE,20.0,5,"""118",Milk
1976,SEP,STATE,21.0,5,"""200",Milk
1976,SEP,STATE,22.0,5,"""86",Milk
1976,SEP,STATE,24.0,5,"""129",Milk
1976,SEP,STATE,26.0,5,"""387",Milk
1976,SEP,STATE,27.0,5,"""621",Milk
1976,SEP,STATE,28.0,5,"""69",Milk
1976,SEP,STATE,29.0,5,"""236",Milk
1976,SEP,STATE,31.0,5,"""114",Milk
1976,SEP,STATE,36.0,5,"""793",Milk
1976,SEP,STATE,37.0,5,"""128",Milk
1976,SEP,STATE,38.0,5,"""68",Milk
1976,SEP,STATE,39.0,5,"""364",Milk
1976,SEP,STATE,40.0,5,"""90",Milk
1976,SEP,STATE,41.0,5,"""84",Milk
1976,SEP,STATE,42.0,5,"""629",Milk
1976,SEP,STATE,47.0,5,"""179",Milk
1976,SEP,STATE,48.0,5,"""263",Milk
1976,SEP,STATE,49.0,5,"""76",Milk
1976,SEP,STATE,50.0,5,"""168",Milk
1976,SEP,STATE,51.0,5,"""158",Milk
1976,SEP,STATE,53.0,5,"""199",Milk
1976,SEP,STATE,55.0,5,"""1",Milk
1976,YEAR,STATE,1.0,5,"""682",Milk
1976,YEAR,STATE,2.0,5,"""16",Milk
1976,YEAR,STATE,4.0,5,"""882",Milk
1976,YEAR,STATE,5.0,5,"""710",Milk
1976,YEAR,STATE,6.0,5,"""11",Milk
1976,YEAR,STATE,8.0,5,"""835",Milk
1976,YEAR,STATE,9.0,5,"""616",Milk
1976,YEAR,STATE,10.0,5,"""135",Milk
1976,YEAR,STATE,12.0,5,"""2",Milk
1976,YEAR,STATE,13.0,5,"""1",Milk
1976,YEAR,STATE,15.0,5,"""148",Milk
1976,YEAR,STATE,16.0,5,"""1",Milk
1976,YEAR,STATE,17.0,5,"""2",Milk
1976,YEAR,STATE,18.0,5,"""2",Milk
1976,YEAR,STATE,19.0,5,"""3",Milk
1976,YEAR,STATE,20.0,5,"""1",Milk
1976,YEAR,STATE,21.0,5,"""2",Milk
1976,YEAR,STATE,22.0,5,"""1",Milk
1976,YEAR,STATE,23.0,5,"""628",Milk
1976,YEAR,STATE,24.0,5,"""1",Milk
1976,YEAR,STATE,25.0,5,"""598",Milk
1976,YEAR,STATE,26.0,5,"""4",Milk
1976,YEAR,STATE,27.0,5,"""9",Milk
1976,YEAR,STATE,28.0,5,"""862",Milk
1976,YEAR,STATE,29.0,5,"""2",Milk
1976,YEAR,STATE,30.0,5,"""275",Milk
1976,YEAR,STATE,31.0,5,"""1",Milk
1976,YEAR,STATE,32.0,5,"""191",Milk
1976,YEAR,STATE,33.0,5,"""335",Milk
1976,YEAR,STATE,34.0,5,"""545",Milk
1976,YEAR,STATE,35.0,5,"""405",Milk
1976,YEAR,STATE,36.0,5,"""10",Milk
1976,YEAR,STATE,37.0,5,"""1",Milk
1976,YEAR,STATE,38.0,5,"""948",Milk
1976,YEAR,STATE,39.0,5,"""4",Milk
1976,YEAR,STATE,40.0,5,"""1",Milk
1976,YEAR,STATE,41.0,5,"""1",Milk
1976,YEAR,STATE,42.0,5,"""7",Milk
1976,YEAR,STATE,44.0,5,"""60",Milk
1976,YEAR,STATE,45.0,5,"""525",Milk
1976,YEAR,STATE,46.0,5,"""1",Milk
1976,YEAR,STATE,47.0,5,"""2",Milk
1976,YEAR,STATE,48.0,5,"""3",Milk
1976,YEAR,STATE,49.0,5,"""924",Milk
1976,YEAR,STATE,50.0,5,"""2",Milk
1976,YEAR,STATE,51.0,5,"""1",Milk
1976,YEAR,STATE,53.0,5,"""2",Milk
1976,YEAR,STATE,54.0,5,"""356",Milk
1976,YEAR,STATE,55.0,5,"""20",Milk
1976,YEAR,STATE,56.0,5,"""113",Milk
1975,APR,STATE,1.0,5,"""60",Milk
1975,APR,STATE,5.0,5,"""64",Milk
